batch,time,x,y
Train_1,0,1.5,0
Train_1,0.1,1.4924,-0.1516
Train_1,0.2,1.4696,-0.3053
Train_1,0.3,1.4314,-0.4589
Train_1,0.4,1.3779,-0.6099
Train_1,0.5,1.3096,-0.7554
Train_1,0.6,1.2271,-0.8924
Train_1,0.7,1.1315,-1.018
Train_1,0.8,1.024,-1.1293
Train_1,0.9,0.9062,-1.2243
Train_1,1,0.7797,-1.3014
Train_1,1.1,0.6465,-1.3597
Train_1,1.2,0.5084,-1.3991
Train_1,1.3,0.3673,-1.4201
Train_1,1.4,0.225,-1.4238
Train_1,1.5,0.0831,-1.4116
Train_1,1.6,-0.0569,-1.3849
Train_1,1.7,-0.1935,-1.3455
Train_1,1.8,-0.3256,-1.2949
Train_1,1.9,-0.4521,-1.2345
Train_1,2,-0.5722,-1.1656
Train_1,2.1,-0.685,-1.089
Train_1,2.2,-0.7898,-1.0057
Train_1,2.3,-0.8859,-0.9161
Train_1,2.4,-0.9728,-0.8207
Train_1,2.5,-1.0499,-0.7199
Train_1,2.6,-1.1166,-0.6138
Train_1,2.7,-1.1725,-0.5027
Train_1,2.8,-1.217,-0.3869
Train_1,2.9,-1.2497,-0.2669
Train_1,3,-1.2703,-0.1432
Train_1,3.1,-1.2783,-0.0167
Train_1,3.2,-1.2735,0.1116
Train_1,3.3,-1.2559,0.2403
Train_1,3.4,-1.2255,0.3678
Train_1,3.5,-1.1825,0.4921
Train_1,3.6,-1.1273,0.6114
Train_1,3.7,-1.0604,0.7235
Train_1,3.8,-0.9829,0.8265
Train_1,3.9,-0.8955,0.9184
Train_1,4,-0.7996,0.9978
Train_1,4.1,-0.6964,1.0636
Train_1,4.2,-0.5873,1.115
Train_1,4.3,-0.4739,1.1519
Train_1,4.4,-0.3575,1.1742
Train_1,4.5,-0.2395,1.1826
Train_1,4.6,-0.1214,1.1778
Train_1,4.7,-0.0043,1.1608
Train_1,4.8,0.1104,1.1326
Train_1,4.9,0.2218,1.0943
Train_1,5,0.329,1.047
Train_1,5.1,0.431,0.9915
Train_1,5.2,0.527,0.9287
Train_1,5.3,0.6165,0.8595
Train_1,5.4,0.6987,0.7843
Train_1,5.5,0.7732,0.7038
Train_1,5.6,0.8393,0.6185
Train_1,5.7,0.8967,0.5288
Train_1,5.8,0.945,0.4352
Train_1,5.9,0.9837,0.3381
Train_1,6,1.0125,0.2382
Train_1,6.1,1.0312,0.1361
Train_1,6.2,1.0397,0.0326
Train_1,6.3,1.0377,-0.0714
Train_1,6.4,1.0254,-0.1748
Train_1,6.5,1.0028,-0.2764
Train_1,6.6,0.9702,-0.375
Train_1,6.7,0.928,-0.4691
Train_1,6.8,0.8766,-0.5575
Train_1,6.9,0.8167,-0.6389
Train_1,7,0.7491,-0.712
Train_1,7.1,0.6746,-0.7759
Train_1,7.2,0.5943,-0.8298
Train_1,7.3,0.509,-0.8731
Train_1,7.4,0.42,-0.9057
Train_1,7.5,0.3283,-0.9273
Train_1,7.6,0.2349,-0.9383
Train_1,7.7,0.1409,-0.939
Train_1,7.8,0.0474,-0.9299
Train_1,7.9,-0.0447,-0.9116
Train_1,8,-0.1346,-0.8848
Train_1,8.1,-0.2214,-0.8501
Train_1,8.2,-0.3044,-0.8084
Train_1,8.3,-0.3829,-0.7601
Train_1,8.4,-0.4562,-0.706
Train_1,8.5,-0.5239,-0.6467
Train_1,8.6,-0.5854,-0.5827
Train_1,8.7,-0.6403,-0.5145
Train_1,8.8,-0.6882,-0.4426
Train_1,8.9,-0.7287,-0.3677
Train_1,9,-0.7617,-0.2902
Train_1,9.1,-0.7867,-0.2107
Train_1,9.2,-0.8037,-0.1299
Train_1,9.3,-0.8127,-0.0483
Train_1,9.4,-0.8134,0.0331
Train_1,9.5,-0.8061,0.1136
Train_1,9.6,-0.7908,0.1924
Train_1,9.7,-0.7677,0.2686
Train_1,9.8,-0.7372,0.3412
Train_1,9.9,-0.6996,0.4095
Train_1,10,-0.6554,0.4725
Train_1,10.1,-0.6053,0.5296
Train_1,10.2,-0.5497,0.58
Train_1,10.3,-0.4895,0.6232
Train_1,10.4,-0.4254,0.6588
Train_1,10.5,-0.358,0.6866
Train_1,10.6,-0.2883,0.7064
Train_1,10.7,-0.217,0.7184
Train_1,10.8,-0.1449,0.7225
Train_1,10.9,-0.0727,0.7192
Train_1,11,-0.0013,0.7086
Train_1,11.1,0.0687,0.6912
Train_1,11.2,0.1367,0.6675
Train_1,11.3,0.202,0.6378
Train_1,11.4,0.2641,0.6028
Train_1,11.5,0.3224,0.5627
Train_1,11.6,0.3765,0.5183
Train_1,11.7,0.4259,0.4698
Train_1,11.8,0.4704,0.4178
Train_1,11.9,0.5094,0.3629
Train_1,12,0.5428,0.3054
Train_1,12.1,0.5704,0.2459
Train_1,12.2,0.592,0.1848
Train_1,12.3,0.6074,0.1228
Train_1,12.4,0.6165,0.0605
Train_1,12.5,0.6195,-0.0018
Train_1,12.6,0.6162,-0.0632
Train_1,12.7,0.6069,-0.1232
Train_1,12.8,0.5916,-0.1812
Train_1,12.9,0.5707,-0.2366
Train_1,13,0.5444,-0.2888
Train_1,13.1,0.5131,-0.3372
Train_1,13.2,0.4771,-0.3813
Train_1,13.3,0.437,-0.4207
Train_1,13.4,0.3931,-0.455
Train_1,13.5,0.3461,-0.4839
Train_1,13.6,0.2965,-0.5071
Train_1,13.7,0.2449,-0.5246
Train_1,13.8,0.1918,-0.5364
Train_1,13.9,0.1378,-0.5424
Train_1,14,0.0835,-0.5427
Train_1,14.1,0.0295,-0.5376
Train_1,14.2,-0.0238,-0.5272
Train_1,14.3,-0.0758,-0.5118
Train_1,14.4,-0.126,-0.4918
Train_1,14.5,-0.174,-0.4674
Train_1,14.6,-0.2194,-0.439
Train_1,14.7,-0.2617,-0.4069
Train_1,14.8,-0.3006,-0.3716
Train_1,14.9,-0.3359,-0.3334
Train_1,15,-0.3672,-0.2927
Train_1,15.1,-0.3944,-0.25
Train_1,15.2,-0.4172,-0.2055
Train_1,15.3,-0.4355,-0.1599
Train_1,15.4,-0.4491,-0.1134
Train_1,15.5,-0.4581,-0.0666
Train_1,15.6,-0.4624,-0.0198
Train_1,15.7,-0.4621,0.0264
Train_1,15.8,-0.4572,0.0716
Train_1,15.9,-0.4478,0.1154
Train_1,16,-0.4342,0.1573
Train_1,16.1,-0.4164,0.197
Train_1,16.2,-0.3949,0.234
Train_1,16.3,-0.3697,0.268
Train_1,16.4,-0.3414,0.2986
Train_1,16.5,-0.3101,0.3256
Train_1,16.6,-0.2764,0.3488
Train_1,16.7,-0.2405,0.368
Train_1,16.8,-0.2029,0.383
Train_1,16.9,-0.1641,0.3938
Train_1,17,-0.1243,0.4005
Train_1,17.1,-0.0841,0.403
Train_1,17.2,-0.0439,0.4013
Train_1,17.3,-0.004,0.3957
Train_1,17.4,0.0352,0.3864
Train_1,17.5,0.0732,0.3733
Train_1,17.6,0.1097,0.3569
Train_1,17.7,0.1445,0.3374
Train_1,17.8,0.1771,0.3149
Train_1,17.9,0.2074,0.2899
Train_1,18,0.235,0.2625
Train_1,18.1,0.2598,0.233
Train_1,18.2,0.2815,0.2019
Train_1,18.3,0.3001,0.1694
Train_1,18.4,0.3154,0.1358
Train_1,18.5,0.3273,0.1015
Train_1,18.6,0.3357,0.0669
Train_1,18.7,0.3406,0.0321
Train_1,18.8,0.3421,-0.0023
Train_1,18.9,0.3402,-0.0361
Train_1,19,0.3349,-0.0689
Train_1,19.1,0.3265,-0.1005
Train_1,19.2,0.3149,-0.1305
Train_1,19.3,0.3004,-0.1587
Train_1,19.4,0.2832,-0.1848
Train_1,19.5,0.2635,-0.2085
Train_1,19.6,0.2416,-0.2296
Train_1,19.7,0.2177,-0.2481
Train_1,19.8,0.1921,-0.2637
Train_1,19.9,0.1651,-0.2763
Train_1,20,0.1369,-0.2859
Train_1,20.1,0.108,-0.2925
Train_1,20.2,0.0785,-0.296
Train_1,20.3,0.0489,-0.2964
Train_1,20.4,0.0193,-0.2939
Train_1,20.5,-0.0098,-0.2886
Train_1,20.6,-0.0383,-0.2805
Train_1,20.7,-0.0658,-0.2698
Train_1,20.8,-0.0922,-0.2566
Train_1,20.9,-0.1171,-0.2412
Train_1,21,-0.1403,-0.2238
Train_1,21.1,-0.1618,-0.2045
Train_1,21.2,-0.1812,-0.1835
Train_1,21.3,-0.1984,-0.1612
Train_1,21.4,-0.2134,-0.1377
Train_1,21.5,-0.2259,-0.1133
Train_1,21.6,-0.236,-0.0883
Train_1,21.7,-0.2436,-0.0629
Train_1,21.8,-0.2486,-0.0373
Train_1,21.9,-0.2511,-0.0119
Train_1,22,-0.251,0.0133
Train_1,22.1,-0.2484,0.0378
Train_1,22.2,-0.2435,0.0614
Train_1,22.3,-0.2362,0.0841
Train_1,22.4,-0.2267,0.1054
Train_1,22.5,-0.2151,0.1254
Train_1,22.6,-0.2017,0.1436
Train_1,22.7,-0.1865,0.1601
Train_1,22.8,-0.1697,0.1747
Train_1,22.9,-0.1516,0.1872
Train_1,23,-0.1323,0.1977
Train_1,23.1,-0.1121,0.2059
Train_1,23.2,-0.0912,0.212
Train_1,23.3,-0.0698,0.2158
Train_1,23.4,-0.0481,0.2173
Train_1,23.5,-0.0264,0.2167
Train_1,23.6,-0.0049,0.214
Train_1,23.7,0.0163,0.2092
Train_1,23.8,0.0369,0.2024
Train_1,23.9,0.0567,0.1937
Train_1,24,0.0756,0.1834
Train_1,24.1,0.0933,0.1714
Train_1,24.2,0.1098,0.158
Train_1,24.3,0.1249,0.1432
Train_1,24.4,0.1384,0.1274
Train_1,24.5,0.1503,0.1106
Train_1,24.6,0.1605,0.0931
Train_1,24.7,0.1689,0.0749
Train_1,24.8,0.1755,0.0564
Train_1,24.9,0.1802,0.0377
Train_1,25,0.183,0.019
Train_1,25.1,0.184,0.0004
Train_1,25.2,0.1831,-0.0178
Train_1,25.3,0.1805,-0.0355
Train_1,25.4,0.1761,-0.0524
Train_1,25.5,0.17,-0.0686
Train_1,25.6,0.1624,-0.0837
Train_1,25.7,0.1533,-0.0978
Train_1,25.8,0.1429,-0.1105
Train_1,25.9,0.1312,-0.122
Train_1,26,0.1185,-0.132
Train_1,26.1,0.1049,-0.1405
Train_1,26.2,0.0905,-0.1474
Train_1,26.3,0.0755,-0.1527
Train_1,26.4,0.06,-0.1564
Train_1,26.5,0.0443,-0.1585
Train_1,26.6,0.0284,-0.1589
Train_1,26.7,0.0125,-0.1578
Train_1,26.8,-0.0031,-0.1551
Train_1,26.9,-0.0185,-0.151
Train_1,27,-0.0333,-0.1454
Train_1,27.1,-0.0475,-0.1386
Train_1,27.2,-0.061,-0.1304
Train_1,27.3,-0.0736,-0.1212
Train_1,27.4,-0.0852,-0.1109
Train_1,27.5,-0.0957,-0.0998
Train_1,27.6,-0.1051,-0.0879
Train_1,27.7,-0.1133,-0.0753
Train_1,27.8,-0.1202,-0.0623
Train_1,27.9,-0.1257,-0.0489
Train_1,28,-0.1299,-0.0353
Train_1,28.1,-0.1328,-0.0216
Train_1,28.2,-0.1342,-0.0079
Train_1,28.3,-0.1344,0.0055
Train_1,28.4,-0.1331,0.0187
Train_1,28.5,-0.1306,0.0314
Train_1,28.6,-0.1269,0.0435
Train_1,28.7,-0.122,0.055
Train_1,28.8,-0.1159,0.0657
Train_1,28.9,-0.1088,0.0756
Train_1,29,-0.1008,0.0845
Train_1,29.1,-0.092,0.0924
Train_1,29.2,-0.0824,0.0992
Train_1,29.3,-0.0722,0.1049
Train_1,29.4,-0.0614,0.1095
Train_1,29.5,-0.0503,0.1128
Train_1,29.6,-0.0389,0.115
Train_1,29.7,-0.0274,0.116
Train_1,29.8,-0.0158,0.1159
Train_1,29.9,-0.0042,0.1145
Train_1,30,0.0071,0.1121
Train_1,30.1,0.0182,0.1087
Train_1,30.2,0.0288,0.1042
Train_1,30.3,0.039,0.0988
Train_1,30.4,0.0485,0.0925
Train_1,30.5,0.0574,0.0854
Train_1,30.6,0.0656,0.0776
Train_1,30.7,0.0729,0.0692
Train_1,30.8,0.0794,0.0603
Train_1,30.9,0.085,0.051
Train_1,31,0.0896,0.0413
Train_1,31.1,0.0932,0.0314
Train_1,31.2,0.0959,0.0214
Train_1,31.3,0.0975,0.0114
Train_1,31.4,0.0982,0.0015
Train_1,31.5,0.0978,-0.0082
Train_1,31.6,0.0965,-0.0177
Train_1,31.7,0.0943,-0.0268
Train_1,31.8,0.0912,-0.0355
Train_1,31.9,0.0872,-0.0436
Train_1,32,0.0825,-0.0512
Train_1,32.1,0.077,-0.058
Train_1,32.2,0.0709,-0.0642
Train_1,32.3,0.0642,-0.0697
Train_1,32.4,0.057,-0.0743
Train_1,32.5,0.0494,-0.0781
Train_1,32.6,0.0414,-0.081
Train_1,32.7,0.0332,-0.0831
Train_1,32.8,0.0248,-0.0844
Train_1,32.9,0.0163,-0.0847
Train_1,33,0.0079,-0.0842
Train_1,33.1,-0.0005,-0.0829
Train_1,33.2,-0.0087,-0.0808
Train_1,33.3,-0.0166,-0.078
Train_1,33.4,-0.0242,-0.0744
Train_1,33.5,-0.0315,-0.0702
Train_1,33.6,-0.0383,-0.0653
Train_1,33.7,-0.0445,-0.0599
Train_1,33.8,-0.0502,-0.0541
Train_1,33.9,-0.0553,-0.0478
Train_1,34,-0.0598,-0.0411
Train_1,34.1,-0.0635,-0.0342
Train_1,34.2,-0.0666,-0.0271
Train_1,34.3,-0.0689,-0.0198
Train_1,34.4,-0.0706,-0.0125
Train_1,34.5,-0.0715,-0.0052
Train_1,34.6,-0.0716,0.002
Train_1,34.7,-0.0711,0.009
Train_1,34.8,-0.0698,0.0158
Train_1,34.9,-0.0679,0.0223
Train_1,35,-0.0654,0.0285
Train_1,35.1,-0.0622,0.0342
Train_1,35.2,-0.0585,0.0395
Train_1,35.3,-0.0543,0.0443
Train_1,35.4,-0.0497,0.0486
Train_1,35.5,-0.0446,0.0523
Train_1,35.6,-0.0392,0.0555
Train_1,35.7,-0.0336,0.058
Train_1,35.8,-0.0277,0.0598
Train_1,35.9,-0.0216,0.0611
Train_1,36,-0.0155,0.0617
Train_1,36.1,-0.0093,0.0617
Train_1,36.2,-0.0031,0.0611
Train_1,36.3,0.0029,0.0599
Train_1,36.4,0.0088,0.0582
Train_1,36.5,0.0145,0.0558
Train_1,36.6,0.02,0.053
Train_1,36.7,0.0251,0.0497
Train_1,36.8,0.0299,0.046
Train_1,36.9,0.0343,0.0419
Train_1,37,0.0383,0.0375
Train_1,37.1,0.0418,0.0328
Train_1,37.2,0.0448,0.0279
Train_1,37.3,0.0474,0.0227
Train_1,37.4,0.0494,0.0175
Train_1,37.5,0.0509,0.0122
Train_1,37.6,0.0518,0.0069
Train_1,37.7,0.0522,0.0016
Train_1,37.8,0.0521,-0.0036
Train_1,37.9,0.0515,-0.0087
Train_1,38,0.0504,-0.0136
Train_1,38.1,0.0488,-0.0182
Train_1,38.2,0.0468,-0.0226
Train_1,38.3,0.0443,-0.0267
Train_1,38.4,0.0414,-0.0304
Train_1,38.5,0.0382,-0.0337
Train_1,38.6,0.0347,-0.0367
Train_1,38.7,0.0309,-0.0392
Train_1,38.8,0.0269,-0.0413
Train_1,38.9,0.0227,-0.0429
Train_1,39,0.0183,-0.0441
Train_1,39.1,0.0139,-0.0448
Train_1,39.2,0.0094,-0.0451
Train_1,39.3,0.0049,-0.0449
Train_1,39.4,0.0004,-0.0443
Train_1,39.5,-0.004,-0.0432
Train_1,39.6,-0.0082,-0.0417
Train_1,39.7,-0.0123,-0.0399
Train_1,39.8,-0.0162,-0.0377
Train_1,39.9,-0.0198,-0.0352
Train_1,40,-0.0232,-0.0323
Train_1,40.1,-0.0263,-0.0292
Train_1,40.2,-0.0291,-0.0259
Train_1,40.3,-0.0315,-0.0224
Train_1,40.4,-0.0335,-0.0187
Train_1,40.5,-0.0352,-0.015
Train_1,40.6,-0.0365,-0.0111
Train_1,40.7,-0.0374,-0.0072
Train_1,40.8,-0.038,-0.0033
Train_1,40.9,-0.0381,0.0005
Train_1,41,-0.0379,0.0042
Train_1,41.1,-0.0373,0.0079
Train_1,41.2,-0.0363,0.0114
Train_1,41.3,-0.035,0.0147
Train_1,41.4,-0.0334,0.0178
Train_1,41.5,-0.0315,0.0206
Train_1,41.6,-0.0293,0.0232
Train_1,41.7,-0.0268,0.0256
Train_1,41.8,-0.0242,0.0276
Train_1,41.9,-0.0213,0.0293
Train_1,42,-0.0183,0.0307
Train_1,42.1,-0.0152,0.0317
Train_1,42.2,-0.012,0.0324
Train_1,42.3,-0.0087,0.0328
Train_1,42.4,-0.0054,0.0329
Train_1,42.5,-0.0022,0.0326
Train_1,42.6,0.0011,0.032
Train_1,42.7,0.0042,0.0311
Train_1,42.8,0.0073,0.0299
Train_1,42.9,0.0102,0.0284
Train_1,43,0.013,0.0267
Train_1,43.1,0.0155,0.0248
Train_1,43.2,0.0179,0.0226
Train_1,43.3,0.0201,0.0203
Train_1,43.4,0.022,0.0178
Train_1,43.5,0.0236,0.0152
Train_1,43.6,0.025,0.0125
Train_1,43.7,0.0261,0.0097
Train_1,43.8,0.027,0.0069
Train_1,43.9,0.0275,0.0041
Train_1,44,0.0278,0.0012
Train_1,44.1,0.0278,-0.0015
Train_1,44.2,0.0275,-0.0042
Train_1,44.3,0.0269,-0.0068
Train_1,44.4,0.0261,-0.0093
Train_1,44.5,0.025,-0.0117
Train_1,44.6,0.0238,-0.0139
Train_1,44.7,0.0223,-0.0159
Train_1,44.8,0.0206,-0.0177
Train_1,44.9,0.0187,-0.0193
Train_1,45,0.0167,-0.0207
Train_1,45.1,0.0146,-0.0218
Train_1,45.2,0.0124,-0.0227
Train_1,45.3,0.0101,-0.0234
Train_1,45.4,0.0077,-0.0238
Train_1,45.5,0.0053,-0.024
Train_1,45.6,0.0029,-0.0239
Train_1,45.7,0.0006,-0.0236
Train_1,45.8,-0.0018,-0.0231
Train_1,45.9,-0.004,-0.0223
Train_1,46,-0.0062,-0.0214
Train_1,46.1,-0.0083,-0.0202
Train_1,46.2,-0.0103,-0.0189
Train_1,46.3,-0.0121,-0.0174
Train_1,46.4,-0.0138,-0.0158
Train_1,46.5,-0.0153,-0.0141
Train_1,46.6,-0.0166,-0.0122
Train_1,46.7,-0.0177,-0.0103
Train_1,46.8,-0.0186,-0.0083
Train_1,46.9,-0.0193,-0.0062
Train_1,47,-0.0199,-0.0041
Train_1,47.1,-0.0202,-0.0021
Train_1,47.2,-0.0203,0
Train_1,47.3,-0.0202,0.002
Train_1,47.4,-0.0199,0.0039
Train_1,47.5,-0.0194,0.0058
Train_1,47.6,-0.0187,0.0076
Train_1,47.7,-0.0179,0.0092
Train_1,47.8,-0.0169,0.0108
Train_1,47.9,-0.0157,0.0122
Train_1,48,-0.0145,0.0134
Train_1,48.1,-0.0131,0.0145
Train_1,48.2,-0.0116,0.0154
Train_1,48.3,-0.01,0.0162
Train_1,48.4,-0.0083,0.0168
Train_1,48.5,-0.0066,0.0172
Train_1,48.6,-0.0049,0.0174
Train_1,48.7,-0.0031,0.0175
Train_1,48.8,-0.0014,0.0174
Train_1,48.9,0.0003,0.0171
Train_1,49,0.002,0.0166
Train_1,49.1,0.0036,0.016
Train_1,49.2,0.0052,0.0153
Train_1,49.3,0.0067,0.0144
Train_1,49.4,0.0081,0.0133
Train_1,49.5,0.0094,0.0122
Train_1,49.6,0.0105,0.011
Train_1,49.7,0.0115,0.0097
Train_1,49.8,0.0124,0.0083
Train_1,49.9,0.0132,0.0069
Train_2,0,1.5,0
Train_2,0.1,1.4925,-0.1512
Train_2,0.2,1.4697,-0.3035
Train_2,0.3,1.4318,-0.4549
Train_2,0.4,1.3788,-0.6033
Train_2,0.5,1.3113,-0.7462
Train_2,0.6,1.2299,-0.8809
Train_2,0.7,1.1355,-1.0049
Train_2,0.8,1.0293,-1.116
Train_2,0.9,0.9128,-1.2122
Train_2,1,0.7874,-1.2921
Train_2,1.1,0.655,-1.3547
Train_2,1.2,0.5171,-1.3998
Train_2,1.3,0.3756,-1.4275
Train_2,1.4,0.2321,-1.4384
Train_2,1.5,0.0884,-1.4335
Train_2,1.6,-0.0541,-1.4139
Train_2,1.7,-0.1939,-1.3808
Train_2,1.8,-0.3298,-1.3356
Train_2,1.9,-0.4607,-1.2795
Train_2,2,-0.5854,-1.2136
Train_2,2.1,-0.7031,-1.1388
Train_2,2.2,-0.8129,-1.0559
Train_2,2.3,-0.914,-0.9657
Train_2,2.4,-1.0058,-0.8685
Train_2,2.5,-1.0875,-0.765
Train_2,2.6,-1.1586,-0.6553
Train_2,2.7,-1.2184,-0.5401
Train_2,2.8,-1.2664,-0.4197
Train_2,2.9,-1.3022,-0.2946
Train_2,3,-1.3252,-0.1657
Train_2,3.1,-1.3352,-0.0337
Train_2,3.2,-1.3319,0.1002
Train_2,3.3,-1.3152,0.2345
Train_2,3.4,-1.285,0.3678
Train_2,3.5,-1.2417,0.4981
Train_2,3.6,-1.1856,0.6235
Train_2,3.7,-1.1172,0.7421
Train_2,3.8,-1.0374,0.8519
Train_2,3.9,-0.9472,0.951
Train_2,4,-0.8477,1.0379
Train_2,4.1,-0.7401,1.1114
Train_2,4.2,-0.6258,1.1706
Train_2,4.3,-0.5064,1.2151
Train_2,4.4,-0.3833,1.2449
Train_2,4.5,-0.2579,1.2601
Train_2,4.6,-0.1318,1.2614
Train_2,4.7,-0.0061,1.2495
Train_2,4.8,0.1177,1.2254
Train_2,4.9,0.2386,1.1901
Train_2,5,0.3554,1.1444
Train_2,5.1,0.4672,1.0893
Train_2,5.2,0.573,1.0257
Train_2,5.3,0.672,0.9543
Train_2,5.4,0.7636,0.8758
Train_2,5.5,0.847,0.7908
Train_2,5.6,0.9216,0.6998
Train_2,5.7,0.9868,0.6035
Train_2,5.8,1.0421,0.5022
Train_2,5.9,1.0871,0.3965
Train_2,6,1.1213,0.2872
Train_2,6.1,1.1444,0.1748
Train_2,6.2,1.1562,0.0602
Train_2,6.3,1.1564,-0.0555
Train_2,6.4,1.1451,-0.1712
Train_2,6.5,1.1222,-0.2856
Train_2,6.6,1.088,-0.3974
Train_2,6.7,1.0429,-0.5049
Train_2,6.8,0.9872,-0.6068
Train_2,6.9,0.9217,-0.7014
Train_2,7,0.8472,-0.7875
Train_2,7.1,0.7646,-0.8638
Train_2,7.2,0.6748,-0.9294
Train_2,7.3,0.5791,-0.9834
Train_2,7.4,0.4785,-1.0255
Train_2,7.5,0.3744,-1.0554
Train_2,7.6,0.2678,-1.0732
Train_2,7.7,0.1601,-1.0792
Train_2,7.8,0.0524,-1.0739
Train_2,7.9,-0.0543,-1.0578
Train_2,8,-0.1588,-1.0316
Train_2,8.1,-0.2603,-0.9961
Train_2,8.2,-0.3578,-0.9519
Train_2,8.3,-0.4504,-0.8998
Train_2,8.4,-0.5375,-0.8405
Train_2,8.5,-0.6183,-0.7746
Train_2,8.6,-0.6922,-0.7027
Train_2,8.7,-0.7587,-0.6254
Train_2,8.8,-0.8171,-0.5432
Train_2,8.9,-0.8672,-0.4567
Train_2,9,-0.9084,-0.3666
Train_2,9.1,-0.9404,-0.2734
Train_2,9.2,-0.9629,-0.1778
Train_2,9.3,-0.9759,-0.0807
Train_2,9.4,-0.9791,0.0172
Train_2,9.5,-0.9725,0.1148
Train_2,9.6,-0.9561,0.2111
Train_2,9.7,-0.9303,0.3051
Train_2,9.8,-0.8952,0.3956
Train_2,9.9,-0.8513,0.4814
Train_2,10,-0.7991,0.5615
Train_2,10.1,-0.7393,0.6348
Train_2,10.2,-0.6724,0.7004
Train_2,10.3,-0.5995,0.7576
Train_2,10.4,-0.5212,0.8056
Train_2,10.5,-0.4387,0.8441
Train_2,10.6,-0.3527,0.8728
Train_2,10.7,-0.2644,0.8917
Train_2,10.8,-0.1747,0.9009
Train_2,10.9,-0.0846,0.9006
Train_2,11,0.0051,0.8911
Train_2,11.1,0.0934,0.873
Train_2,11.2,0.1794,0.8467
Train_2,11.3,0.2625,0.8127
Train_2,11.4,0.3417,0.7717
Train_2,11.5,0.4166,0.7241
Train_2,11.6,0.4863,0.6706
Train_2,11.7,0.5505,0.6116
Train_2,11.8,0.6085,0.5479
Train_2,11.9,0.6599,0.4798
Train_2,12,0.7043,0.4079
Train_2,12.1,0.7414,0.3329
Train_2,12.2,0.7708,0.2554
Train_2,12.3,0.7924,0.1759
Train_2,12.4,0.806,0.0952
Train_2,12.5,0.8114,0.0139
Train_2,12.6,0.8088,-0.067
Train_2,12.7,0.7981,-0.1468
Train_2,12.8,0.7795,-0.2247
Train_2,12.9,0.7532,-0.2998
Train_2,13,0.7196,-0.3712
Train_2,13.1,0.6791,-0.4381
Train_2,13.2,0.6322,-0.4997
Train_2,13.3,0.5794,-0.5553
Train_2,13.4,0.5214,-0.6043
Train_2,13.5,0.4588,-0.6462
Train_2,13.6,0.3924,-0.6807
Train_2,13.7,0.3229,-0.7074
Train_2,13.8,0.2511,-0.7262
Train_2,13.9,0.1779,-0.7372
Train_2,14,0.104,-0.7404
Train_2,14.1,0.0301,-0.7361
Train_2,14.2,-0.043,-0.7245
Train_2,14.3,-0.1146,-0.7059
Train_2,14.4,-0.184,-0.6808
Train_2,14.5,-0.2505,-0.6495
Train_2,14.6,-0.3137,-0.6126
Train_2,14.7,-0.3729,-0.5704
Train_2,14.8,-0.4276,-0.5234
Train_2,14.9,-0.4774,-0.4722
Train_2,15,-0.5219,-0.4172
Train_2,15.1,-0.5608,-0.3589
Train_2,15.2,-0.5936,-0.2978
Train_2,15.3,-0.6202,-0.2346
Train_2,15.4,-0.6405,-0.1696
Train_2,15.5,-0.6541,-0.1037
Train_2,15.6,-0.6612,-0.0372
Train_2,15.7,-0.6616,0.029
Train_2,15.8,-0.6554,0.0944
Train_2,15.9,-0.6428,0.1582
Train_2,16,-0.6238,0.2199
Train_2,16.1,-0.5989,0.2788
Train_2,16.2,-0.5682,0.3341
Train_2,16.3,-0.5322,0.3854
Train_2,16.4,-0.4913,0.4321
Train_2,16.5,-0.4459,0.4737
Train_2,16.6,-0.3967,0.5098
Train_2,16.7,-0.3442,0.5401
Train_2,16.8,-0.2889,0.5643
Train_2,16.9,-0.2315,0.5823
Train_2,17,-0.1727,0.594
Train_2,17.1,-0.1129,0.5996
Train_2,17.2,-0.053,0.5989
Train_2,17.3,0.0067,0.5923
Train_2,17.4,0.0653,0.5799
Train_2,17.5,0.1225,0.562
Train_2,17.6,0.1775,0.5389
Train_2,17.7,0.2301,0.511
Train_2,17.8,0.2796,0.4785
Train_2,17.9,0.3256,0.4419
Train_2,18,0.3678,0.4017
Train_2,18.1,0.4059,0.3581
Train_2,18.2,0.4394,0.3117
Train_2,18.3,0.4681,0.2628
Train_2,18.4,0.4919,0.212
Train_2,18.5,0.5105,0.1598
Train_2,18.6,0.5238,0.1066
Train_2,18.7,0.5318,0.0529
Train_2,18.8,0.5344,-0.0007
Train_2,18.9,0.5316,-0.0538
Train_2,19,0.5236,-0.1057
Train_2,19.1,0.5105,-0.1561
Train_2,19.2,0.4925,-0.2042
Train_2,19.3,0.4698,-0.2498
Train_2,19.4,0.4427,-0.2922
Train_2,19.5,0.4115,-0.3311
Train_2,19.6,0.3766,-0.3661
Train_2,19.7,0.3384,-0.3969
Train_2,19.8,0.2973,-0.4232
Train_2,19.9,0.2539,-0.4447
Train_2,20,0.2086,-0.4614
Train_2,20.1,0.1618,-0.4732
Train_2,20.2,0.1141,-0.48
Train_2,20.3,0.066,-0.4818
Train_2,20.4,0.0179,-0.4788
Train_2,20.5,-0.0296,-0.4711
Train_2,20.6,-0.0762,-0.4588
Train_2,20.7,-0.1213,-0.4422
Train_2,20.8,-0.1645,-0.4216
Train_2,20.9,-0.2055,-0.3971
Train_2,21,-0.2438,-0.3692
Train_2,21.1,-0.2792,-0.3381
